Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
LORNA'S SILENCE,69,85,R,Drama,Albanian,"Jean-Pierre Dardenne, Luc Dardenne","Jean-Pierre Dardenne, Luc Dardenne, Denis Freyd","Jean-Pierre Dardenne, Luc Dardenne",2009-07-31,2009-12-22,$337.7K,1h 35m,Sony Pictures Classics,,,
THE FORGIVENESS OF BLOOD,72,84,None,Drama,Albanian,Joshua Marston,Paul Mezey,"Joshua Marston, Andamion Murataj",2012-02-24,2012-10-16,$119.7K,1h 49m,IFC Films,,,
LORNA'S SILENCE,69,85,R,Drama,Albanian,"Jean-Pierre Dardenne, Luc Dardenne","Jean-Pierre Dardenne, Luc Dardenne, Denis Freyd","Jean-Pierre Dardenne, Luc Dardenne",2009-07-31,2009-12-22,$337.7K,1h 35m,Sony Pictures Classics,,,
THE FORGIVENESS OF BLOOD,72,84,None,Drama,Albanian,Joshua Marston,Paul Mezey,"Joshua Marston, Andamion Murataj",2012-02-24,2012-10-16,$119.7K,1h 49m,IFC Films,,,
AJAMI,81,97,None,Drama,Arabic,"Scandar Copti, Yaron Shani","Moshe Danon, Thanassis Karathanos","Scandar Copti, Yaron Shani",2010-02-03,2010-08-17,$621.2K,2h 0m,Kino International,,,
LEMON TREE,83,91,None,Drama,Arabic,Eran Riklis,Eran Riklis,"Suha Arraf, Eran Riklis",2009-04-17,2009-09-08,$566.1K,1h 46m,IFC Films,,,
PARADISE NOW,87,89,PG-13,Drama,Arabic,Hany Abu-Assad,Bero Beyer,"Hany Abu-Assad, Bero Beyer",2005-10-28,2006-03-21,$1.5M,1h 30m,Warner Independent,,,
TEL AVIV ON FIRE,86,90,None,"Comedy, Drama",Arabic,Sameh Zoabi,"Amir Harel, Bernard Michaux, Miléna Poylo, Gilles Sacuto","Dan Kleinman, Sameh Zoabi",2019-08-09,2019-10-24,$504.4K,1h 37m,Cohen Media Group,Dolby Digital,Scope (2.35:1),
THE BAND'S VISIT,86,98,PG-13,"Comedy, Drama",Arabic,Eran Kolirin,"Ehud Bleiberg, Koby Gal-Raday, Guy Jacoel, Eilon Ratzkovsky, Yossi Uzrad",Eran Kolirin,2008-02-08,2008-07-29,$3.1M,1h 26m,Sony Pictures Classics,Dolby Digital,,
THE BATTLE OF ALGIERS,95,99,None,"War, History, Drama",Arabic,Gillo Pontecorvo,"Antonio Musu, Yacef Saadi",,1967-09-20,2004-10-19,$55.9K,2h 5m,"Rialto Pictures, Image Entertainment Inc., Criterion Collection, Rizzoli",Mono,,
THE TIME THAT REMAINS,68,86,None,"Drama, History",Arabic,Elia Suleiman,"Michael Gentile, Elia Suleiman",Elia Suleiman,2011-01-07,2012-04-24,$18.7K,1h 49m,IFC Films,,,
BAMAKO,70,84,None,Drama,Bambara,Abderrahmane Sissako,Abderrahmane Sissako,Abderrahmane Sissako,,2020-12-22,$112.4K,1h 58m,,,,
PATHER PANCHALI,93,98,None,Drama,Bangla,Satyajit Ray,,Satyajit Ray,,2015-11-17,,2h 6m,,,,
24 CITY,71,89,None,"Documentary, Drama",Chinese,ZhangKe Jia,Shozo Ichiyama,"ZhangKe Jia, Yongming Zhai",,2009-11-17,,1h 52m,,,,
ASHES OF TIME REDUX,76,78,R,Action,Chinese,Kar-Wai Wong,,Kar-Wai Wong,2008-10-10,2009-03-03,$173.5K,1h 33m,Sony Pictures Classics,,,
THE LITTLE CHINESE SEAMSTRESS,83,77,None,"Romance, Drama",Chinese,Sijie Dai,Lisa Fayolle,"Nadine Perront, Sijie Dai",2002-05-16,2005-12-27,$665.3K,1h 51m,,"Dolby Stereo, Dolby Digital, Dolby A, Dolby SR",Scope (2.35:1),
"CROUCHING TIGER, HIDDEN DRAGON",86,97,PG-13,"Adventure, Action",Chinese,Ang Lee,"Li-Kong Hsu, William Kong, Ang Lee","Wang Du-lu, Hui-Ling Wang, James Schamus, Kuo Jung Tsai",2000-12-22,2001-06-05,$128.1M,2h 0m,"Sony Pictures Classics, Columbia Tristar","Dolby SR, Dolby Digital, Surround",Scope (2.35:1),
DETECTIVE DEE AND THE MYSTERY OF THE PHANTOM FLAME,62,80,PG-13,"Mystery & Thriller, Action, History, Drama",Chinese,Hark Tsui,"Peggy Lee, Nansun Shi, Hark Tsui","Kuo-fu Chen, Jialu Zhang",2011-09-02,2011-12-13,,2h 3m,Indomina,,,
DRUG WAR,77,94,R,"Crime, Drama, Action",Chinese,Johnnie To,"Johnnie To, Ka-Fai Wai","Ryker Chan, Ka-Fai Wai, Nai-Hoi Yau, Xi Yu",2013-07-26,2013-10-15,$127.9K,1h 45m,Variance Films,,,
EAT DRINK MAN WOMAN,92,88,None,Drama,Chinese,Ang Lee,"Knog Hsu, Li-Kong Hsu","Ang Lee, Hui-Ling Wang",1994-08-03,2002-03-05,$7.3M,2h 3m,MGM/UA Home Entertainment Inc.,"Dolby, Surround, Stereo",,
EXILED,80,80,R,Mystery & Thriller,Chinese,Johnnie To,Johnnie To,"Kam-Yuen Szeto, Tin-Shing Yip",,2007-12-04,$49.4K,1h 50m,,,,
HERO,87,94,PG-13,"Action, History, Drama",Chinese,Yimou Zhang,"Yimou Zhang, William Kong","Yimou Zhang, Li Feng, Wang Bin",2004-08-27,2006-12-05,$53.6M,1h 33m,Miramax Films,"Surround, Dolby SRD",Scope (2.35:1),
HOUSE OF FLYING DAGGERS,82,87,PG-13,Action,Chinese,Yimou Zhang,"William Kong, Yimou Zhang",Feng Yi,2004-12-10,2005-04-19,$11.0M,1h 59m,Sony Pictures Classics,Surround,,
INFERNAL AFFAIRS,95,94,R,"Crime, Drama, Action, Mystery & Thriller",Chinese,"Andrew Lau Wai-Keung, Alan Mak",Andy Lau,"Felix Chong, Alan Mak",2004-09-24,2004-12-07,$89.6K,1h 40m,"Miramax Films, Universal Pictures","Surround, Dolby Digital",,
IP MAN 3,73,76,PG-13,Action,Chinese,Wilson Yip,Raymond Pak-Ming Wong,"Tai-lee Chan, Lai-yin Leung, Edmond Wong",2016-01-22,2016-04-19,$2.5M,1h 45m,Well Go USA,,,Ip Man
IRON MONKEY,86,91,PG-13,Action,Chinese,Woo-Ping Yuen,Hark Tsui,"Hark Tsui, Elsa Tang, Lau Tai Mok",2001-10-12,2002-03-26,$14.7M,1h 25m,Miramax Films,"Dolby SR, DTS, Dolby Stereo, SDDS, Dolby A, Dolby Digital",Flat (1.85:1),
FEARLESS,86,73,PG-13,"Action, Biography",Chinese,Ronnie Yu,William Kong,Chris Chow,2006-09-22,2006-12-19,$24.6M,1h 43m,Focus Features,"Dolby SR, DTS, Dolby SRD",Scope (2.35:1),
KUNG FU HUSTLE,89,90,R,"Action, Comedy, Fantasy",Chinese,Stephen Chow,"Stephen Chow, Po Chu Chui, Jeffrey Lau","Tsang Kan Cheong, Stephen Chow, Chan Man Keung",2005-04-22,2005-08-09,$17.1M,1h 39m,Sony Pictures Classics,"SDDS, Dolby SRD",Scope (2.35:1),
THE MOUSTACHE,66,86,None,Drama,Chinese,Emmanuel Carrère,Anne-Dominique Toussaint,"Jérôme Beaujour, Emmanuel Carrère",,2006-10-03,,1h 26m,,Dolby,,
LAST TRAIN HOME,87,100,None,Documentary,Chinese,Lixin Fan,"Mila Aung-Thwin, Daniel Cross",,2010-09-03,2011-02-22,$285.8K,1h 25m,,,,
MOUNTAIN PATROL: KEKEXILI,90,98,PG-13,Drama,Chinese,Chuan Lu,"Yang Du, Zhonglei Wang",Chuan Lu,,2006-08-29,$142.2K,1h 30m,,Dolby Digital,,
MOUNTAINS MAY DEPART,68,90,None,Drama,Chinese,ZhangKe Jia,"Shozo Ichiyama, ZhangKe Jia, Nathanaël Karmitz, Shiyu Liu, Zhong-lun Ren",ZhangKe Jia,2016-02-12,2016-07-12,$80.4K,2h 12m,Kino Lorber,,,
RED CLIFF,78,91,R,"History, Drama, Action, Adventure, War",Chinese,John Woo,"Terence Chang, Sanping Han, John Woo","John Woo, Chan Hon, Cheng Kuo, Heyu Sheng",2009-11-20,2008-12-16,$626.8K,2h 28m,Magnolia Pictures,,,
SHADOW,80,94,None,"Action, Adventure",Chinese,Yimou Zhang,"Jun Liu, Catherine Pang, Xiaozhu Wang","Yimou Zhang, Wei Li",2019-05-03,2019-08-13,$521.4K,1h 56m,Well Go USA,"Dolby Atmos, Dolby Digital, DTS",Scope (2.35:1),
SHAOLIN SOCCER,84,90,None,"Comedy, Action",Chinese,"Stephen Chow, Lee Lik-Chi",Kwok-fai Yeung,"Stephen Chow, Kan-Cheung Tsang, Lee Lik-Chi, Min Hun Fung",,2004-08-24,$488.9K,1h 51m,,Surround,,
SPRINGTIME IN A SMALL TOWN,66,86,PG,"Drama, Romance",Chinese,Zhuangzhuang Tian,"William Kong, Xiaowan Li, Yatming Tang","Mu Fei, Tianji Li, Cheng Ah",2002-10-09,2004-12-14,$42.3K,1h 56m,Palm Pictures,Surround,,
SUPERCOP,74,92,R,Action,Chinese,Stanley Tong,"Willie Chan, Edward Tang","Edward Tang, Fibe Ma, Lee Wai Yee",1992-07-26,2009-01-13,$16.2M,1h 31m,,Stereo,,
THE ASSASSIN,48,80,None,"Action, Drama",Chinese,Hsiao-hsien Hou,,"Cheng Ah, T'ien-wen Chu, Hsiao-hsien Hou, Hai-Meng Hsieh",2015-10-16,2016-01-26,$632.5K,1h 45m,Well Go USA,,,
THE GRANDMASTER,59,78,PG-13,"Biography, Drama",Chinese,Kar-Wai Wong,Jacky Yee Wah Pang,"Zou Jingzhi, Xu Haofeng",2013-08-23,2013-11-12,$6.6M,2h 10m,Weinstein Co.,,,
DRUNKEN MASTER II,88,84,R,"Action, Comedy",Chinese,Chia-Liang Liu,"Edward Tang, Eric Tsang, Barbie Tung","King-Sang Tseng, Kai-Chi Yun",2000-10-20,2001-03-13,$11.5M,1h 42m,"Columbia TriStar Home Video, Miramax Films","Dolby Stereo, Dolby Digital, DTS, SDDS, Dolby SR",Scope (2.35:1),
THE ROAD HOME,90,89,G,Drama,Chinese,Yimou Zhang,Yu Zhao,Shi Bao,2000-02-15,2001-11-27,$1.3M,1h 30m,Sony Pictures Classics,"Surround, Dolby SR",Scope (2.35:1),
THREE...EXTREMES (SAAM GAANG YI),77,83,None,,,Takashi Miike,,,,,,,,,,
TRIAD ELECTION,81,96,None,"Mystery & Thriller, Crime, Drama",Chinese,Johnnie To,,"Tin-Shing Yip, Nai-Hoi Yau",,2009-06-09,$54.9K,1h 32m,,,,
I SERVED THE KING OF ENGLAND,81,80,R,"Comedy, Romance, War",Czech,Jirí Menzel,"Robert Schaffer, Andrea Metcalfe",Jirí Menzel,2008-08-29,2009-02-17,$617.2K,1h 58m,Sony Pictures Classics,,,
UP AND DOWN,74,83,R,"Comedy, Drama",Czech,Jan Hrebejk,Ondrej Trojan,"Jan Hrebejk, Petr Jarchovský",2004-09-05,2005-07-19,$244.1K,1h 48m,Sony Pictures Classics,"Surround, Dolby SRD",Scope (2.35:1),
A ROYAL AFFAIR,82,90,R,"Drama, Romance, History",Danish,Nikolaj Arcel,"Jessica Ask, Gillian Berrie, Anna Duffield, Meta Louise Foldager, Sisse Graum Jørgensen, Madeleine Ekman","Rasmus Heisterberg, Nikolaj Arcel",2012-11-09,2013-04-23,$1.5M,2h 17m,Magnolia Pictures,,,
BROTHERS,85,89,R,Drama,Danish,Susanne Bier,"Peter Aalbæk Jensen, Sisse Graum Jørgensen","Susanne Bier, Anders Thomas Jensen",2005-05-13,2005-09-20,$385.0K,1h 50m,IFC Films,Surround,,
AFTER THE WEDDING,87,88,R,Drama,Danish,Susanne Bier,Sisse Graum Jørgensen,Anders Thomas Jensen,,2007-07-10,$1.5M,1h 55m,,Dolby SRD,,
FLAME & CITRON,82,86,None,"History, Drama, War, Mystery & Thriller",Danish,Ole Christian Madsen,Lars Bredo Rahbek,"Lars Andersen, Ole Christian Madsen",2009-07-31,2009-12-15,$145.1K,2h 12m,IFC Films,,,
IN A BETTER WORLD,86,78,R,Drama,Danish,Susanne Bier,Sisse Graum Jørgensen,Anders Thomas Jensen,2011-04-01,2011-08-30,$1.0M,1h 53m,Sony Pictures Classics,,,
ITALIAN FOR BEGINNERS,79,87,R,"Romance, Comedy",Danish,Lone Scherfig,Ib Tardini,Lone Scherfig,2002-01-18,2002-10-15,$4.4M,1h 52m,Miramax Films,Dolby Stereo,Flat (1.66:1),
TERRIBLY HAPPY,73,87,None,"Mystery & Thriller, Drama",Danish,Henrik Ruben Genz,"Thomas Gammeltoft, Tina Dalhoff","Henrik Ruben Genz, Dunja Gry Jensen",2010-02-05,2010-07-13,$120.9K,1h 40m,Oscilloscope Pictures,,,
THE CELEBRATION,94,91,R,"Comedy, Drama",Danish,Thomas Vinterberg,Birgitte Hald,"Thomas Vinterberg, Mogens Rukov",1998-05-02,2004-07-27,$1.6M,1h 45m,October Films,Dolby,Academy (1.33:1),
"MOSCOW, BELGIUM",80,93,None,"Comedy, Drama, Romance",Dutch,Christophe Van Rompaey,Jean-Claude Van Rijckeghem,"Jean-Claude Van Rijckeghem, Pat Van Beirs",2008-12-19,2009-07-21,,1h 42m,,,,
BULLHEAD,80,87,R,"Crime, Drama",Dutch,Michaël R. Roskam,Bart Van Langendonck,Michaël R. Roskam,2012-02-17,2012-06-26,$118.1K,2h 8m,Drafthouse Films,Dolby Digital,,
THE BROKEN CIRCLE BREAKDOWN,85,83,None,"Drama, Music, Romance",Dutch,Felix van Groeningen,"Arnold Heslenfeld, Dirk Impens, Frans van Gestel, Laurette Schillings","Felix van Groeningen, Carl Joos",2013-11-01,2014-03-11,,1h 52m,Tribeca Film,,,
THE VANISHING,88,98,None,Mystery & Thriller,Dutch,George Sluizer,"Anne Gordon, George Sluizer",,,2014-04-01,,1h 46m,,,,
WINTER IN WARTIME,77,75,R,"History, Drama, War",Dutch,Martin Koolhoven,"San Fu Maltha, Els Vandevorst","Mieke de Jong, Martin Koolhoven, Paul Jan Nelissen",2011-03-18,2011-07-26,$542.9K,1h 43m,Sony Pictures Classics,,,
TRAVELERS AND MAGICIANS,83,93,None,Drama,Dzongkha,Khyentse Norbu,"Raymond Steiner, Malcolm Watson",Khyentse Norbu,2004-12-31,2005-10-25,$505.3K,1h 47m,Zeitgeist Films,Dolby Digital,,
$9.99,56,73,R,"Fantasy, Drama, Animation",English,Tatia Rosenthal,"Amir Harel, Emile Sherman","Etgar Keret, Tatia Rosenthal",2008-12-12,2010-02-23,$52.1K,1h 18m,Regent Releasing,,,
2 DAYS IN PARIS,71,88,R,"Comedy, Romance",English,Julie Delpy,"Christophe Mazodier, Thierry Potok",Julie Delpy,2007-08-10,2008-02-05,$4.4M,1h 36m,Samuel Goldwyn Company,,,
8 1/2,92,98,None,Fantasy,English,Federico Fellini,Angelo Rizzoli,,1963-06-25,2001-12-04,$50.7K,2h 15m,"Embassy Pictures, Kino Pictures",,,
A BIGGER SPLASH,58,89,R,"Mystery & Thriller, Drama",English,Luca Guadagnino,"Michael Costigan, Luca Guadagnino",David Kajganich,2016-05-04,2016-10-04,$2.0M,2h 5m,Fox Searchlight,,,
A PRAYER BEFORE DAWN,74,92,R,"Action, Mystery & Thriller",English,Jean-Stéphane Sauvaire,"Rita Dagher, Nicholas Simon, Roy Boulter, Sol Papadopoulos","Jonathan Hirschbein, Nick Saltrese",2018-08-10,2018-08-07,$14.5K,1h 57m,A24,,Scope (2.35:1),
A ROYAL NIGHT OUT,55,75,PG-13,"Comedy, Drama",English,Julian Jarrold,"Robert Bernstein, Douglas Rae","Trevor De Silva, Kevin Hood",2015-12-04,2016-05-03,$226.0K,1h 37m,Atlas Distribution Company,,,
AFGHAN STAR,77,100,None,Documentary,English,Havana Marking,,,2009-06-26,2010-03-30,$101.5K,1h 28m,Zeitgeist,,,
AGUIRRE: THE WRATH OF GOD,91,96,None,Adventure,English,Werner Herzog,Werner Herzog,Werner Herzog,1972-04-03,2000-10-31,,1h 34m,New Yorker Films,,,
ALL OR NOTHING,81,82,R,Drama,English,Mike Leigh,"Simon Channing Williams, Alain Sarde",,2002-10-25,2003-02-18,$112.9K,2h 8m,Metro-Goldwyn-Mayer,Surround,,
AMERICAN SPLENDOR,86,94,R,"Biography, Comedy, Drama",English,"Shari Springer Berman, Robert Pulcini",Ted Hope,"Shari Springer Berman, Robert Pulcini",2003-08-15,2008-05-06,$6.0M,1h 40m,Fine Line Features,Surround,,
AMY,87,95,R,"Documentary, Biography, Music",English,Asif Kapadia,James Gay-Rees,,2015-07-03,2015-11-10,$8.4M,2h 8m,A24,,Flat (1.85:1),
ANIMAL KINGDOM,83,95,R,"Crime, Drama",English,David Michôd,Liz Watts,David Michôd,2010-08-13,2011-01-11,$1.0M,1h 52m,Sony Pictures Classics,,,
ASSISTED LIVING,81,76,R,Drama,English,Elliot Greenebaum,"Archie Borders, Elliot Greenebaum, Alan Oxman, Alex Laskey",Elliot Greenebaum,2005-02-04,2006-01-10,$41.9K,1h 17m,Economic Projections Inc.,DTS,Flat (1.85:1),
ATTACK THE BLOCK,75,90,R,"Action, Comedy, Sci-Fi",English,Joe Cornish,"Nira Park, James Wilson",Joe Cornish,2011-07-29,2011-10-25,$1.0M,1h 28m,Sony Pictures Entertainment,,,
THIRST,75,81,R,"Horror, Mystery & Thriller",English,Park Chan-wook,"Park Chan-wook, Ahn Suhyeon","Park Chan-wook, Jeong Seo-kyeong",2009-07-31,2009-11-17,$296.4K,2h 13m,Focus Features,,,
BARNEY'S VERSION,78,77,R,"Drama, Comedy",English,Richard J. Lewis,Robert Lantos,Michael Konyves,2011-01-14,2011-06-28,$7.5M,2h 12m,Sony Pictures Classics,,,
BERLIN SYNDROME,53,76,R,Mystery & Thriller,English,Cate Shortland,Polly Staniford,Shaun Grant,2017-05-26,2017-05-30,$28.6K,1h 56m,Vertical Entertainment,,,
BHAJI ON THE BEACH,59,88,R,"Comedy, Drama",English,Gurinder Chadha,Nadine Marsh-Edwards,"Gurinder Chadha, Meera Syal",1993-09-11,2017-01-19,,1h 40m,"First Look, Columbia TriStar Home Video","Dolby, Stereo",,
BORN TO BE BLUE,73,88,R,"Biography, History, Drama, Romance, Music",English,Robert Budreau,"Jennifer Jonas, Leonard Farlinger, Jake Seal, Robert Budreau",Robert Budreau,2016-03-25,2016-07-12,$801.2K,1h 37m,IFC Films,,,
BREAKING THE WAVES,91,85,R,Drama,English,Lars von Trier,"Peter Aalbæk Jensen, Vibeke Windeløv","Peter Asmussen, Lars von Trier, David Pirie",1996-10-04,2014-04-15,$4.0M,2h 39m,October Films,Surround,,
BUFFALO 66,88,76,R,Drama,English,Vincent Gallo,Chris Hanley,"Vincent Gallo, Alison Bagnall",1998-01-21,2003-06-17,$2.4M,1h 52m,,"Surround, Dolby","35mm, Flat (1.85:1)",
BURMA VJ: REPORTING FROM A CLOSED COUNTRY,91,97,None,Documentary,English,Anders Østergaard,Lise Lense-Møller,"Jan Krogsgaard, Anders Østergaard",2009-05-20,2010-06-15,$50.4K,1h 24m,Oscilloscope Pictures,,,
CAIRO TIME,62,80,PG,"Drama, Romance",English,Ruba Nadda,"David Collins, Daniel Iron",Ruba Nadda,2010-08-06,2010-01-19,$1.6M,1h 28m,IFC Films,,,
CALVARY,80,89,R,"Drama, Comedy",English,John Michael McDonagh,"Chris Clark, Flora Fernandez-Marengo, James Flynn",John Michael McDonagh,2014-08-01,2014-12-09,$3.6M,1h 45m,Fox Searchlight,,,
CHALET GIRL,53,77,R,Comedy,English,Phil Traill,,Tom Williams,2011-10-14,2012-01-31,$1.2K,1h 36m,IFC Films,,,
CHAN IS MISSING,75,96,None,Comedy,English,Wayne Wang,Wayne Wang,"Isaac Cronin, Wayne Wang",1982-06-04,2006-01-24,,1h 20m,New Yorker Films,Mono,,
CHRONICLE,71,85,PG-13,"Drama, Sci-Fi, Mystery & Thriller",English,Josh Trank,"John Davis, Adam Schroeder",Max Landis,2012-02-03,2012-05-15,$64.6M,1h 24m,20th Century Fox,"Dolby, SDDS",,
CLAIRE'S CAMERA,58,89,None,"Comedy, Drama",English,Hong Sang-soo,Hong Sang-soo,Hong Sang-soo,2018-03-09,2018-11-06,$83.3K,1h 9m,Cinema Guild,,Flat (1.85:1),
COCKNEYS VS ZOMBIES,45,76,None,"Action, Comedy, Horror",English,Matthias Hoene,"Marcello Ciorciolini, Mark Lane","James Moran, Lucas Roche",2013-08-02,2013-09-03,,1h 28m,Shout! Factory,,,
COLD COMFORT FARM,81,83,TVPG,Comedy,English,John Schlesinger,Alison Gilby,"Stella Gibbons, Malcolm Bradbury",1996-05-10,2003-07-02,$5.6M,1h 44m,Gramercy Pictures,Stereo,,
CRONOS,69,89,R,Horror,English,Guillermo del Toro,"Arthur Gorson, Bertha Navarro",Guillermo del Toro,1993-09-12,2008-03-11,,1h 32m,October Films,Stereo,,
DARK RIVER,62,82,None,"Drama, Mystery & Thriller",English (United Kingdom),Clio Barnard,Tracy O'Riordan,Clio Barnard,2018-06-29,2018-08-16,$4.2K,1h 29m,FilmRise,,Flat (1.85:1),
THE BEAT THAT MY HEART SKIPPED,84,86,None,Drama,English,Jacques Audiard,Pascal Caucheteux,"Jacques Audiard, Tonino Benacquista",2005-07-01,2005-11-22,$1.0M,1h 47m,Wellspring Media,Dolby SRD,Flat (1.85:1),
THE BAADER MEINHOF COMPLEX,80,85,R,"Biography, Crime, Drama, History",English,Uli Edel,Bernd Eichinger,Bernd Eichinger,,2009-09-29,$476.3K,2h 30m,,,,
DIRTY PRETTY THINGS,82,94,R,"Crime, Drama, Mystery & Thriller",English,Stephen Frears,"Tracey Seaward, Robert Jones",Steven Knight,2003-04-11,2004-03-23,$8.1M,1h 34m,Miramax Films,Surround,,
DISGRACE,62,83,R,Drama,English,Steve Jacobs,"Steve Jacobs, Anna Maria Monticelli",Anna Maria Monticelli,2009-09-18,2010-04-27,$66.6K,1h 58m,Paladin,,,
DIVA,86,96,R,Mystery & Thriller,English,Jean-Jacques Beineix,,,,2008-06-03,$73.4K,2h 5m,,,,
EL NORTE,82,92,R,Drama,English,Gregory Nava,"Trevor Black, Bertha Navarro, Anna Thomas","Gregory Nava, Anna Thomas",1983-01-01,2009-01-20,,2h 19m,Artisan Entertainment,"Dolby SR, Dolby Digital, Dolby A, Dolby Stereo",,
END OF SENTENCE,87,92,None,Drama,English,Elfar Adalsteins,"Elfar Adalsteins, David Collins, Sigurjon Sighvatsson",Michael Armbruster,2020-05-29,2020-05-27,,1h 36m,Gravitas Ventures,,,
FACTOTUM,62,74,R,"Comedy, Drama",English,Bent Hamer,"Bent Hamer, Jim Stark","Bent Hamer, Jim Stark",2006-08-18,2006-12-26,$808.2K,1h 33m,Picturehouse,Dolby Digital,,
FILM STARS DON'T DIE IN LIVERPOOL,67,80,R,"Biography, History, Drama, Romance",English,Paul McGuigan,"Barbara Broccoli, Colin Vaines",Matt Greenhalgh,2017-12-29,2018-04-24,$1.0M,1h 46m,Sony Pictures Classics,,,
FIRST POSITION,84,93,None,Documentary,English,Bess Kargman,Bess Kargman,,2012-05-04,2012-10-30,$894.5K,1h 30m,IFC Films,,,
FISH TANK,79,91,None,Drama,English,Andrea Arnold,Kees Kasander,Andrea Arnold,2010-01-15,2010-06-08,$373.1K,2h 4m,IFC Films,,,
GALLIPOLI,83,91,PG,Drama,English,Peter Weir,"Patricia Lovell, Robert Stigwood","Peter Weir, David Williamson",1981-08-28,2005-12-13,,1h 50m,Paramount Pictures,Mono,,
GEORGE WASHINGTON,85,84,None,Drama,English,David Gordon Green,"David Gordon Green, Sacha W. Mueller, Lisa Muskat",David Gordon Green,2000-09-29,2002-03-19,$241.8K,1h 30m,Cowboy Pictures,"Dolby Stereo, Dolby SR",Flat (1.85:1),
GOD'S OWN COUNTRY,87,98,None,"Drama, Romance, Lgbtq+",English (United Kingdom),Francis Lee,"Manon Ardisson, Jack Tarling",Francis Lee,2017-10-25,2018-05-08,$281.5K,1h 44m,"Orion Pictures, Samuel Goldwyn Films",,Flat (1.85:1),
HAPPY PEOPLE: A YEAR IN THE TAIGA,77,88,None,Documentary,English,Dmitry Vasyukov,,"Rudolph Herzog, Werner Herzog",2013-01-25,2013-04-23,$337.5K,1h 34m,Music Box Films,,,
HARPOON,59,97,None,"Mystery & Thriller, Comedy",English,Rob Grant,"Julian Black Antelope, Kurtis David Harder, Michael Peterson",Rob Grant,2019-10-04,2019-10-08,,1h 23m,Epic Pictures Group,,,
HOWARDS END,81,94,PG,Drama,English,James Ivory,Ismail Merchant,Ruth Prawer Jhabvala,1992-03-13,2009-11-03,$157.9K,2h 20m,Sony Pictures Classics,"Surround, Stereo",,
I CAPTURE THE CASTLE,76,78,R,"Drama, Romance",English,Tim Fywell,"Anant Singh, David M. Thompson, David Parfitt",Heidi Thomas,2003-05-09,2012-07-03,$1.2M,1h 51m,IDP Distribution,Surround,,
I'VE LOVED YOU SO LONG,85,88,PG-13,Drama,English,Philippe Claudel,Sylvestre Guarino,Philippe Claudel,2008-10-24,2009-02-10,$3.2M,1h 57m,Sony Pictures Classics,,,
IL DIVO,80,92,None,"Biography, History, Drama",English,Paolo Sorrentino,"Francesca Cima, Nicola Giuliano, Andrea Occhipinti",Paolo Sorrentino,2009-04-24,2009-10-27,$239.3K,1h 50m,Music Box Films,,,
IN SEARCH OF A MIDNIGHT KISS,79,85,None,"Romance, Comedy",English,Alex Holdridge,"Seth Caplan, Scoot McNairy",Alex Holdridge,2008-08-01,,$172.2K,1h 37m,IFC First Take,,,
IN THE COMPANY OF MEN,80,89,R,Drama,English,Neil LaBute,"Stephen Pevner, Mark Archer",Neil LaBute,1997-03-28,1998-03-17,$3.0M,1h 35m,Sony Pictures Classics,"Stereo, Surround","35mm, Flat (1.85:1)",
IN THE LOOP,82,94,None,Comedy,English,Armando Iannucci,"Kevin Loader, Adam Tandy","Jesse Armstrong, Simon Blackwell, Armando Iannucci, Tony Roche",2009-07-24,2010-01-12,$2.4M,1h 46m,IFC Films,,,
INTO THE FOREST,43,76,R,"Mystery & Thriller, Drama",English,Patricia Rozema,"Elliot Page, Niv Fichman, Aaron L. Gilbert",Patricia Rozema,2016-07-29,2016-10-04,$6.4K,1h 41m,A24,,Flat (1.85:1),
JANIS: LITTLE GIRL BLUE,77,94,None,Documentary,English,Amy Berg,"Alex Gibney, Amy Berg, Jeff Jampol, Katherine LeBlond",Amy Berg,2015-11-27,2016-05-10,$404.9K,1h 43m,FilmRise,,,
MERRY CHRISTMAS,89,74,PG-13,"Holiday, War, Drama",English,Christian Carion,Christophe Rossignon,Christian Carion,,2006-11-14,,1h 56m,,Dolby,,
JULIA,67,73,R,"Drama, Mystery & Thriller",English,Erick Zonca,"Bertrand Faivre, François Marquis","Aude Py, Erick Zonca",2009-05-08,2009-08-18,$64.5K,2h 24m,Magnolia Pictures,,,
JUNEBUG,73,86,R,"Comedy, Drama",English,Phil Morrison,"Mindy Goldberg, Mike S. Ryan",Angus MacLachlan,2005-08-03,2006-01-17,$2.7M,1h 46m,Sony Pictures Classics,,,
KILLING GROUND,44,74,None,"Mystery & Thriller, Horror",English (Australia),Damien Power,"Joanne Weatherstone, Lisa Shaunessy",Damien Power,2017-07-21,2017-11-07,,1h 28m,IFC Midnight,,Scope (2.35:1),
L.I.E.,78,84,R,Drama,English,Michael Cuesta,"Rene Bastian, Michael Cuesta, Linda Moran","Stephen M. Ryder, Michael Cuesta, Gerald Cuesta",2001-09-07,2016-12-05,$1.1M,1h 47m,Lot 47 Films,"Dolby Digital, Dolby SR, Surround, Dolby Stereo, Dolby A",Flat (1.85:1),
TERROR'S ADVOCATE,66,87,None,Documentary,English,Barbet Schroeder,Rita Dagher,,2007-10-12,2008-02-19,$46.8K,2h 18m,Magnolia Pictures,Dolby,,
