Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
LORNA'S SILENCE,69,85,R (Language|Brief Sexuality|Nudity),Drama,Albanian,"Jean-Pierre Dardenne, Luc Dardenne","Jean-Pierre Dardenne, Luc Dardenne, Denis Freyd","Jean-Pierre Dardenne, Luc Dardenne","Jul 31, 2009  Limited","Dec 22, 2009",$337.7K,1h 35m,Sony Pictures Classics,,,
THE FORGIVENESS OF BLOOD,72,84,,Drama,Albanian,Joshua Marston,Paul Mezey,"Joshua Marston, Andamion Murataj","Feb 24, 2012  Limited","Oct 16, 2012",$119.7K,1h 49m,IFC Films,,,
LORNA'S SILENCE,69,85,R (Language|Brief Sexuality|Nudity),Drama,Albanian,"Jean-Pierre Dardenne, Luc Dardenne","Jean-Pierre Dardenne, Luc Dardenne, Denis Freyd","Jean-Pierre Dardenne, Luc Dardenne","Jul 31, 2009  Limited","Dec 22, 2009",$337.7K,1h 35m,Sony Pictures Classics,,,
THE FORGIVENESS OF BLOOD,72,84,,Drama,Albanian,Joshua Marston,Paul Mezey,"Joshua Marston, Andamion Murataj","Feb 24, 2012  Limited","Oct 16, 2012",$119.7K,1h 49m,IFC Films,,,
AJAMI,81,97,,Drama,Arabic,"Scandar Copti, Yaron Shani","Moshe Danon, Thanassis Karathanos","Scandar Copti, Yaron Shani","Feb 3, 2010  Limited","Aug 17, 2010",$621.2K,2h 0m,Kino International,,,
LEMON TREE,83,91,,Drama,Arabic,Eran Riklis,Eran Riklis,"Suha Arraf, Eran Riklis","Apr 17, 2009  Limited","Sep 8, 2009",$566.1K,1h 46m,IFC Films,,,
PARADISE NOW,87,89,PG-13 (Mature Thematic Material|Brief Strong Language),Drama,Arabic,Hany Abu-Assad,Bero Beyer,"Hany Abu-Assad, Bero Beyer","Oct 28, 2005  Original","Mar 21, 2006",$1.5M,1h 30m,Warner Independent,,,
TEL AVIV ON FIRE,86,90,,"Comedy, Drama",Arabic,Sameh Zoabi,"Amir Harel, Bernard Michaux, Miléna Poylo, Gilles Sacuto","Dan Kleinman, Sameh Zoabi","Aug 9, 2019  Limited","Oct 24, 2019",$504.4K,1h 37m,Cohen Media Group,Dolby Digital,Scope (2.35:1),
THE BAND'S VISIT,86,98,PG-13 (Brief Strong Language),"Comedy, Drama",Arabic,Eran Kolirin,"Ehud Bleiberg, Koby Gal-Raday, Guy Jacoel, Eilon Ratzkovsky, Yossi Uzrad",Eran Kolirin,"Feb 8, 2008  Limited","Jul 29, 2008",$3.1M,1h 26m,Sony Pictures Classics,Dolby Digital,,
THE BATTLE OF ALGIERS,95,99,,"War, History, Drama",Arabic,Gillo Pontecorvo,"Antonio Musu, Yacef Saadi",,"Sep 20, 1967  Wide","Oct 19, 2004",$55.9K,2h 5m,"Rialto Pictures, Image Entertainment Inc., Criterion Collection, Rizzoli",Mono,,
THE TIME THAT REMAINS,68,86,,"Drama, History",Arabic,Elia Suleiman,"Michael Gentile, Elia Suleiman",Elia Suleiman,"Jan 7, 2011  Limited","Apr 24, 2012",$18.7K,1h 49m,IFC Films,,,
BAMAKO,70,84,,Drama,Bambara,Abderrahmane Sissako,Abderrahmane Sissako,Abderrahmane Sissako,,"Dec 22, 2020",$112.4K,1h 58m,,,,
PATHER PANCHALI,93,98,,Drama,Bangla,Satyajit Ray,,Satyajit Ray,,"Nov 17, 2015",,2h 6m,,,,
24 CITY,71,89,,"Documentary, Drama",Chinese,ZhangKe Jia,Shozo Ichiyama,"ZhangKe Jia, Yongming Zhai",,"Nov 17, 2009",,1h 52m,,,,
ASHES OF TIME REDUX,76,78,R (Some Violence),Action,Chinese,Kar-Wai Wong,,Kar-Wai Wong,"Oct 10, 2008  Limited","Mar 3, 2009",$173.5K,1h 33m,Sony Pictures Classics,,,
THE LITTLE CHINESE SEAMSTRESS,83,77,,"Romance, Drama",Chinese,Sijie Dai,Lisa Fayolle,"Nadine Perront, Sijie Dai","May 16, 2002  Original","Dec 27, 2005",$665.3K,1h 51m,,"Dolby Stereo, Dolby Digital, Dolby A, Dolby SR",Scope (2.35:1),
"CROUCHING TIGER, HIDDEN DRAGON",86,97,PG-13 (Some Sexuality|Martial Arts Violence),"Adventure, Action",Chinese,Ang Lee,"Li-Kong Hsu, William Kong, Ang Lee","Wang Du-lu, Hui-Ling Wang, James Schamus, Kuo Jung Tsai","Dec 22, 2000  Wide","Jun 5, 2001",$128.1M,2h 0m,"Sony Pictures Classics, Columbia Tristar","Dolby SR, Dolby Digital, Surround",Scope (2.35:1),
DETECTIVE DEE AND THE MYSTERY OF THE PHANTOM FLAME,62,80,PG-13 (Violence|Some Sexuality|Disturbing Images),"Mystery & Thriller, Action, History, Drama",Chinese,Hark Tsui,"Peggy Lee, Nansun Shi, Hark Tsui","Kuo-fu Chen, Jialu Zhang","Sep 2, 2011  Limited","Dec 13, 2011",,2h 3m,Indomina,,,
DRUG WAR,77,94,R (Strong Violence|Language|Drug Content),"Crime, Drama, Action",Chinese,Johnnie To,"Johnnie To, Ka-Fai Wai","Ryker Chan, Ka-Fai Wai, Nai-Hoi Yau, Xi Yu","Jul 26, 2013  Limited","Oct 15, 2013",$127.9K,1h 45m,Variance Films,,,
EAT DRINK MAN WOMAN,92,88,,Drama,Chinese,Ang Lee,"Knog Hsu, Li-Kong Hsu","Ang Lee, Hui-Ling Wang","Aug 3, 1994  Wide","Mar 5, 2002",$7.3M,2h 3m,MGM/UA Home Entertainment Inc.,"Dolby, Surround, Stereo",,
EXILED,80,80,R (Strong Violence|Some Sexual Content),Mystery & Thriller,Chinese,Johnnie To,Johnnie To,"Kam-Yuen Szeto, Tin-Shing Yip",,"Dec 4, 2007",$49.4K,1h 50m,,,,
HERO,87,94,PG-13,"Action, History, Drama",Chinese,Yimou Zhang,"Yimou Zhang, William Kong","Yimou Zhang, Li Feng, Wang Bin","Aug 27, 2004  Wide","Dec 5, 2006",$53.6M,1h 33m,Miramax Films,"Surround, Dolby SRD",Scope (2.35:1),
HOUSE OF FLYING DAGGERS,82,87,PG-13 (Stylized Martial Arts Violence|Some Sexuality),Action,Chinese,Yimou Zhang,"William Kong, Yimou Zhang",Feng Yi,"Dec 10, 2004  Original","Apr 19, 2005",$11.0M,1h 59m,Sony Pictures Classics,Surround,,
INFERNAL AFFAIRS,95,94,R (Violence),"Crime, Drama, Action, Mystery & Thriller",Chinese,"Andrew Lau Wai-Keung, Alan Mak",Andy Lau,"Felix Chong, Alan Mak","Sep 24, 2004  Original","Dec 7, 2004",$89.6K,1h 40m,"Miramax Films, Universal Pictures","Surround, Dolby Digital",,
IP MAN 3,73,76,PG-13 (Martial Arts Violence|Brief Strong Language),Action,Chinese,Wilson Yip,Raymond Pak-Ming Wong,"Tai-lee Chan, Lai-yin Leung, Edmond Wong","Jan 22, 2016  Limited","Apr 19, 2016",$2.5M,1h 45m,Well Go USA,,,Ip Man
IRON MONKEY,86,91,PG-13 (Martial Arts Action/Violence),Action,Chinese,Woo-Ping Yuen,Hark Tsui,"Hark Tsui, Elsa Tang, Lau Tai Mok","Oct 12, 2001  Wide","Mar 26, 2002",$14.7M,1h 25m,Miramax Films,"Dolby SR, DTS, Dolby Stereo, SDDS, Dolby A, Dolby Digital",Flat (1.85:1),
FEARLESS,86,73,PG-13 (Violence|Martial Arts Action Throughout),"Action, Biography",Chinese,Ronnie Yu,William Kong,Chris Chow,"Sep 22, 2006  Wide","Dec 19, 2006",$24.6M,1h 43m,Focus Features,"Dolby SR, DTS, Dolby SRD",Scope (2.35:1),
KUNG FU HUSTLE,89,90,R (Violence|Strong Stylized Action),"Action, Comedy, Fantasy",Chinese,Stephen Chow,"Stephen Chow, Po Chu Chui, Jeffrey Lau","Tsang Kan Cheong, Stephen Chow, Chan Man Keung","Apr 22, 2005  Wide","Aug 9, 2005",$17.1M,1h 39m,Sony Pictures Classics,"SDDS, Dolby SRD",Scope (2.35:1),
THE MOUSTACHE,66,86,,Drama,Chinese,Emmanuel Carrère,Anne-Dominique Toussaint,"Jérôme Beaujour, Emmanuel Carrère",,"Oct 3, 2006",,1h 26m,,Dolby,,
LAST TRAIN HOME,87,100,,Documentary,Chinese,Lixin Fan,"Mila Aung-Thwin, Daniel Cross",,"Sep 3, 2010  Original","Feb 22, 2011",$285.8K,1h 25m,,,,
MOUNTAIN PATROL: KEKEXILI,90,98,PG-13 (Language|Disturbing Images|Brief Sexuality|Violence),Drama,Chinese,Chuan Lu,"Yang Du, Zhonglei Wang",Chuan Lu,,"Aug 29, 2006",$142.2K,1h 30m,,Dolby Digital,,
MOUNTAINS MAY DEPART,68,90,,Drama,Chinese,ZhangKe Jia,"Shozo Ichiyama, ZhangKe Jia, Nathanaël Karmitz, Shiyu Liu, Zhong-lun Ren",ZhangKe Jia,"Feb 12, 2016  Limited","Jul 12, 2016",$80.4K,2h 12m,Kino Lorber,,,
RED CLIFF,78,91,R (Sequences of Epic Warfare),"History, Drama, Action, Adventure, War",Chinese,John Woo,"Terence Chang, Sanping Han, John Woo","John Woo, Chan Hon, Cheng Kuo, Heyu Sheng","Nov 20, 2009  Limited","Dec 16, 2008",$626.8K,2h 28m,Magnolia Pictures,,,
SHADOW,80,94,,"Action, Adventure",Chinese,Yimou Zhang,"Jun Liu, Catherine Pang, Xiaozhu Wang","Yimou Zhang, Wei Li","May 3, 2019  Limited","Aug 13, 2019",$521.4K,1h 56m,Well Go USA,"Dolby Atmos, Dolby Digital, DTS",Scope (2.35:1),
SHAOLIN SOCCER,84,90,,"Comedy, Action",Chinese,"Stephen Chow, Lee Lik-Chi",Kwok-fai Yeung,"Stephen Chow, Kan-Cheung Tsang, Lee Lik-Chi, Min Hun Fung",,"Aug 24, 2004",$488.9K,1h 51m,,Surround,,
SPRINGTIME IN A SMALL TOWN,66,86,PG (Some Thematic Elements),"Drama, Romance",Chinese,Zhuangzhuang Tian,"William Kong, Xiaowan Li, Yatming Tang","Mu Fei, Tianji Li, Cheng Ah","Oct 9, 2002  Wide","Dec 14, 2004",$42.3K,1h 56m,Palm Pictures,Surround,,
SUPERCOP,74,92,R,Action,Chinese,Stanley Tong,"Willie Chan, Edward Tang","Edward Tang, Fibe Ma, Lee Wai Yee","Jul 26, 1992  Original","Jan 13, 2009",$16.2M,1h 31m,,Stereo,,
THE ASSASSIN,48,80,,"Action, Drama",Chinese,Hsiao-hsien Hou,,"Cheng Ah, T'ien-wen Chu, Hsiao-hsien Hou, Hai-Meng Hsieh","Oct 16, 2015  Limited","Jan 26, 2016",$632.5K,1h 45m,Well Go USA,,,
THE GRANDMASTER,59,78,PG-13 (Language|Brief Drug Use|Some Smoking|Violence),"Biography, Drama",Chinese,Kar-Wai Wong,Jacky Yee Wah Pang,"Zou Jingzhi, Xu Haofeng","Aug 23, 2013  Limited","Nov 12, 2013",$6.6M,2h 10m,Weinstein Co.,,,
DRUNKEN MASTER II,88,84,R (Violent Content),"Action, Comedy",Chinese,Chia-Liang Liu,"Edward Tang, Eric Tsang, Barbie Tung","King-Sang Tseng, Kai-Chi Yun","Oct 20, 2000  Wide","Mar 13, 2001",$11.5M,1h 42m,"Columbia TriStar Home Video, Miramax Films","Dolby Stereo, Dolby Digital, DTS, SDDS, Dolby SR",Scope (2.35:1),
THE ROAD HOME,90,89,G,Drama,Chinese,Yimou Zhang,Yu Zhao,Shi Bao,"Feb 15, 2000  Original","Nov 27, 2001",$1.3M,1h 30m,Sony Pictures Classics,"Surround, Dolby SR",Scope (2.35:1),
THREE...EXTREMES (SAAM GAANG YI),77,83,,,,Takashi Miike,,,,,,,,,,
TRIAD ELECTION,81,96,,"Mystery & Thriller, Crime, Drama",Chinese,Johnnie To,,"Tin-Shing Yip, Nai-Hoi Yau",,"Jun 9, 2009",$54.9K,1h 32m,,,,
I SERVED THE KING OF ENGLAND,81,80,R (Sexual Content|Nudity),"Comedy, Romance, War",Czech,Jirí Menzel,"Robert Schaffer, Andrea Metcalfe",Jirí Menzel,"Aug 29, 2008  Limited","Feb 17, 2009",$617.2K,1h 58m,Sony Pictures Classics,,,
UP AND DOWN,74,83,R (Sexual Content|Language|Brief Violence),"Comedy, Drama",Czech,Jan Hrebejk,Ondrej Trojan,"Jan Hrebejk, Petr Jarchovský","Sep 5, 2004  Original","Jul 19, 2005",$244.1K,1h 48m,Sony Pictures Classics,"Surround, Dolby SRD",Scope (2.35:1),
A ROYAL AFFAIR,82,90,R (Some Violent Images|Sexual Content),"Drama, Romance, History",Danish,Nikolaj Arcel,"Jessica Ask, Gillian Berrie, Anna Duffield, Meta Louise Foldager, Sisse Graum Jørgensen, Madeleine Ekman","Rasmus Heisterberg, Nikolaj Arcel","Nov 9, 2012  Limited","Apr 23, 2013",$1.5M,2h 17m,Magnolia Pictures,,,
BROTHERS,85,89,R (Language|Brief Nudity|Nudity|Sexuality),Drama,Danish,Susanne Bier,"Peter Aalbæk Jensen, Sisse Graum Jørgensen","Susanne Bier, Anders Thomas Jensen","May 13, 2005  Original","Sep 20, 2005",$385.0K,1h 50m,IFC Films,Surround,,
AFTER THE WEDDING,87,88,R (Some Language|A Scene of Sexuality),Drama,Danish,Susanne Bier,Sisse Graum Jørgensen,Anders Thomas Jensen,,"Jul 10, 2007",$1.5M,1h 55m,,Dolby SRD,,
FLAME & CITRON,82,86,,"History, Drama, War, Mystery & Thriller",Danish,Ole Christian Madsen,Lars Bredo Rahbek,"Lars Andersen, Ole Christian Madsen","Jul 31, 2009  Limited","Dec 15, 2009",$145.1K,2h 12m,IFC Films,,,
IN A BETTER WORLD,86,78,R (Language|Disturbing Content Inv Preteen|Violent Content Inv. Preteens),Drama,Danish,Susanne Bier,Sisse Graum Jørgensen,Anders Thomas Jensen,"Apr 1, 2011  Limited","Aug 30, 2011",$1.0M,1h 53m,Sony Pictures Classics,,,
ITALIAN FOR BEGINNERS,79,87,R (Some Sexuality|Language),"Romance, Comedy",Danish,Lone Scherfig,Ib Tardini,Lone Scherfig,"Jan 18, 2002  Wide","Oct 15, 2002",$4.4M,1h 52m,Miramax Films,Dolby Stereo,Flat (1.66:1),
TERRIBLY HAPPY,73,87,,"Mystery & Thriller, Drama",Danish,Henrik Ruben Genz,"Thomas Gammeltoft, Tina Dalhoff","Henrik Ruben Genz, Dunja Gry Jensen","Feb 5, 2010  Limited","Jul 13, 2010",$120.9K,1h 40m,Oscilloscope Pictures,,,
THE CELEBRATION,94,91,R (Strong Sexual Content|References to Sexual Abuse|Language),"Comedy, Drama",Danish,Thomas Vinterberg,Birgitte Hald,"Thomas Vinterberg, Mogens Rukov","May 2, 1998  Original","Jul 27, 2004",$1.6M,1h 45m,October Films,Dolby,Academy (1.33:1),
"MOSCOW, BELGIUM",80,93,,"Comedy, Drama, Romance",Dutch,Christophe Van Rompaey,Jean-Claude Van Rijckeghem,"Jean-Claude Van Rijckeghem, Pat Van Beirs","Dec 19, 2008  Original","Jul 21, 2009",,1h 42m,,,,
BULLHEAD,80,87,R (Some Strong Violence|Sexual Content|Language),"Crime, Drama",Dutch,Michaël R. Roskam,Bart Van Langendonck,Michaël R. Roskam,"Feb 17, 2012  Limited","Jun 26, 2012",$118.1K,2h 8m,Drafthouse Films,Dolby Digital,,
THE BROKEN CIRCLE BREAKDOWN,85,83,,"Drama, Music, Romance",Dutch,Felix van Groeningen,"Arnold Heslenfeld, Dirk Impens, Frans van Gestel, Laurette Schillings","Felix van Groeningen, Carl Joos","Nov 1, 2013  Limited","Mar 11, 2014",,1h 52m,Tribeca Film,,,
THE VANISHING,88,98,,Mystery & Thriller,Dutch,George Sluizer,"Anne Gordon, George Sluizer",,,"Apr 1, 2014",,1h 46m,,,,
WINTER IN WARTIME,77,75,R (Some Language),"History, Drama, War",Dutch,Martin Koolhoven,"San Fu Maltha, Els Vandevorst","Mieke de Jong, Martin Koolhoven, Paul Jan Nelissen","Mar 18, 2011  Original","Jul 26, 2011",$542.9K,1h 43m,Sony Pictures Classics,,,
TRAVELERS AND MAGICIANS,83,93,,Drama,Dzongkha,Khyentse Norbu,"Raymond Steiner, Malcolm Watson",Khyentse Norbu,"Dec 31, 2004  Original","Oct 25, 2005",$505.3K,1h 47m,Zeitgeist Films,Dolby Digital,,
$9.99,56,73,R (Nudity|Language|Brief Sexuality),"Fantasy, Drama, Animation",English,Tatia Rosenthal,"Amir Harel, Emile Sherman","Etgar Keret, Tatia Rosenthal","Dec 12, 2008  Original","Feb 23, 2010",$52.1K,1h 18m,Regent Releasing,,,
2 DAYS IN PARIS,71,88,R (Sexual Content|Language|Some Nudity),"Comedy, Romance",English,Julie Delpy,"Christophe Mazodier, Thierry Potok",Julie Delpy,"Aug 10, 2007  Limited","Feb 5, 2008",$4.4M,1h 36m,Samuel Goldwyn Company,,,
8 1/2,92,98,,Fantasy,English,Federico Fellini,Angelo Rizzoli,,"Jun 25, 1963  Wide","Dec 4, 2001",$50.7K,2h 15m,"Embassy Pictures, Kino Pictures",,,
A BIGGER SPLASH,58,89,R (Graphic Nudity|Brief Drug Use|Language|Some Strong Sexual Content),"Mystery & Thriller, Drama",English,Luca Guadagnino,"Michael Costigan, Luca Guadagnino",David Kajganich,"May 4, 2016  Limited","Oct 4, 2016",$2.0M,2h 5m,Fox Searchlight,,,
A PRAYER BEFORE DAWN,74,92,R (Language Throughout|Drug Use|A Brutal Rape Sequence|Some Sexual Content and Nudity|Strong Violence),"Action, Mystery & Thriller",English,Jean-Stéphane Sauvaire,"Rita Dagher, Nicholas Simon, Roy Boulter, Sol Papadopoulos","Jonathan Hirschbein, Nick Saltrese","Aug 10, 2018  Limited","Aug 7, 2018",$14.5K,1h 57m,A24,,Scope (2.35:1),
A ROYAL NIGHT OUT,55,75,PG-13 (Some Sexual Content|Brief Drug Elements),"Comedy, Drama",English,Julian Jarrold,"Robert Bernstein, Douglas Rae","Trevor De Silva, Kevin Hood","Dec 4, 2015  Limited","May 3, 2016",$226.0K,1h 37m,Atlas Distribution Company,,,
AFGHAN STAR,77,100,,Documentary,English,Havana Marking,,,"Jun 26, 2009  Limited","Mar 30, 2010",$101.5K,1h 28m,Zeitgeist,,,
AGUIRRE: THE WRATH OF GOD,91,96,,Adventure,English,Werner Herzog,Werner Herzog,Werner Herzog,"Apr 3, 1972  Original","Oct 31, 2000",,1h 34m,New Yorker Films,,,
ALL OR NOTHING,81,82,R (Some Sexuality|Pervasive Language),Drama,English,Mike Leigh,"Simon Channing Williams, Alain Sarde",,"Oct 25, 2002  Original","Feb 18, 2003",$112.9K,2h 8m,Metro-Goldwyn-Mayer,Surround,,
AMERICAN SPLENDOR,86,94,R (Language),"Biography, Comedy, Drama",English,"Shari Springer Berman, Robert Pulcini",Ted Hope,"Shari Springer Berman, Robert Pulcini","Aug 15, 2003  Wide","May 6, 2008",$6.0M,1h 40m,Fine Line Features,Surround,,
AMY,87,95,R (Language|Drug Material),"Documentary, Biography, Music",English,Asif Kapadia,James Gay-Rees,,"Jul 3, 2015  Limited","Nov 10, 2015",$8.4M,2h 8m,A24,,Flat (1.85:1),
ANIMAL KINGDOM,83,95,R (Pervasive Language|Drug Content|Violence),"Crime, Drama",English,David Michôd,Liz Watts,David Michôd,"Aug 13, 2010  Limited","Jan 11, 2011",$1.0M,1h 52m,Sony Pictures Classics,,,
ASSISTED LIVING,81,76,R,Drama,English,Elliot Greenebaum,"Archie Borders, Elliot Greenebaum, Alan Oxman, Alex Laskey",Elliot Greenebaum,"Feb 4, 2005  Original","Jan 10, 2006",$41.9K,1h 17m,Economic Projections Inc.,DTS,Flat (1.85:1),
ATTACK THE BLOCK,75,90,R (Drug Content|Creature Violence|Pervasive Language),"Action, Comedy, Sci-Fi",English,Joe Cornish,"Nira Park, James Wilson",Joe Cornish,"Jul 29, 2011  Limited","Oct 25, 2011",$1.0M,1h 28m,Sony Pictures Entertainment,,,
THIRST,75,81,R (Graphic Bloody Violence|Disturbing Images|Language|Nudity|Strong Sexual Content),"Horror, Mystery & Thriller",English,Park Chan-wook,"Park Chan-wook, Ahn Suhyeon","Park Chan-wook, Jeong Seo-kyeong","Jul 31, 2009  Limited","Nov 17, 2009",$296.4K,2h 13m,Focus Features,,,
BARNEY'S VERSION,78,77,R (Some Sexual Content|Language),"Drama, Comedy",English,Richard J. Lewis,Robert Lantos,Michael Konyves,"Jan 14, 2011  Limited","Jun 28, 2011",$7.5M,2h 12m,Sony Pictures Classics,,,
BERLIN SYNDROME,53,76,R (Some Language|Nudity|Disturbing Violent Content|Strong Sexuality),Mystery & Thriller,English,Cate Shortland,Polly Staniford,Shaun Grant,"May 26, 2017  Limited","May 30, 2017",$28.6K,1h 56m,Vertical Entertainment,,,
BHAJI ON THE BEACH,59,88,R,"Comedy, Drama",English,Gurinder Chadha,Nadine Marsh-Edwards,"Gurinder Chadha, Meera Syal","Sep 11, 1993  Original","Jan 19, 2017",,1h 40m,"First Look, Columbia TriStar Home Video","Dolby, Stereo",,
BORN TO BE BLUE,73,88,R (Drug Use|Brief Violence|Language|Some Sexuality),"Biography, History, Drama, Romance, Music",English,Robert Budreau,"Jennifer Jonas, Leonard Farlinger, Jake Seal, Robert Budreau",Robert Budreau,"Mar 25, 2016  Limited","Jul 12, 2016",$801.2K,1h 37m,IFC Films,,,
BREAKING THE WAVES,91,85,R,Drama,English,Lars von Trier,"Peter Aalbæk Jensen, Vibeke Windeløv","Peter Asmussen, Lars von Trier, David Pirie","Oct 4, 1996  Original","Apr 15, 2014",$4.0M,2h 39m,October Films,Surround,,
BUFFALO 66,88,76,R,Drama,English,Vincent Gallo,Chris Hanley,"Vincent Gallo, Alison Bagnall","Jan 21, 1998  Original","Jun 17, 2003",$2.4M,1h 52m,,"Surround, Dolby","35mm, Flat (1.85:1)",
BURMA VJ: REPORTING FROM A CLOSED COUNTRY,91,97,,Documentary,English,Anders Østergaard,Lise Lense-Møller,"Jan Krogsgaard, Anders Østergaard","May 20, 2009  Limited","Jun 15, 2010",$50.4K,1h 24m,Oscilloscope Pictures,,,
CAIRO TIME,62,80,PG (Smoking|Mild Thematic Elements),"Drama, Romance",English,Ruba Nadda,"David Collins, Daniel Iron",Ruba Nadda,"Aug 6, 2010  Limited","Jan 19, 2010",$1.6M,1h 28m,IFC Films,,,
CALVARY,80,89,R (Language|Brief Strong Violence|Sexual References|Some Drug Use),"Drama, Comedy",English,John Michael McDonagh,"Chris Clark, Flora Fernandez-Marengo, James Flynn",John Michael McDonagh,"Aug 1, 2014  Limited","Dec 9, 2014",$3.6M,1h 45m,Fox Searchlight,,,
CHALET GIRL,53,77,R (Some Language),Comedy,English,Phil Traill,,Tom Williams,"Oct 14, 2011  Limited","Jan 31, 2012",$1.2K,1h 36m,IFC Films,,,
CHAN IS MISSING,75,96,,Comedy,English,Wayne Wang,Wayne Wang,"Isaac Cronin, Wayne Wang","Jun 4, 1982  Wide","Jan 24, 2006",,1h 20m,New Yorker Films,Mono,,
CHRONICLE,71,85,PG-13 (Sexual Content|Intense Action and Violence|Some Language|Teen Drinking|Thematic Material),"Drama, Sci-Fi, Mystery & Thriller",English,Josh Trank,"John Davis, Adam Schroeder",Max Landis,"Feb 3, 2012  Wide","May 15, 2012",$64.6M,1h 24m,20th Century Fox,"Dolby, SDDS",,
CLAIRE'S CAMERA,58,89,,"Comedy, Drama",English,Hong Sang-soo,Hong Sang-soo,Hong Sang-soo,"Mar 9, 2018  Limited","Nov 6, 2018",$83.3K,1h 9m,Cinema Guild,,Flat (1.85:1),
COCKNEYS VS ZOMBIES,45,76,,"Action, Comedy, Horror",English,Matthias Hoene,"Marcello Ciorciolini, Mark Lane","James Moran, Lucas Roche","Aug 2, 2013  Limited","Sep 3, 2013",,1h 28m,Shout! Factory,,,
COLD COMFORT FARM,81,83,TVPG (D|S),Comedy,English,John Schlesinger,Alison Gilby,"Stella Gibbons, Malcolm Bradbury","May 10, 1996  Original","Jul 2, 2003",$5.6M,1h 44m,Gramercy Pictures,Stereo,,
CRONOS,69,89,R,Horror,English,Guillermo del Toro,"Arthur Gorson, Bertha Navarro",Guillermo del Toro,"Sep 12, 1993  Original","Mar 11, 2008",,1h 32m,October Films,Stereo,,
DARK RIVER,62,82,,"Drama, Mystery & Thriller",English (United Kingdom),Clio Barnard,Tracy O'Riordan,Clio Barnard,"Jun 29, 2018  Limited","Aug 16, 2018",$4.2K,1h 29m,FilmRise,,Flat (1.85:1),
THE BEAT THAT MY HEART SKIPPED,84,86,,Drama,English,Jacques Audiard,Pascal Caucheteux,"Jacques Audiard, Tonino Benacquista","Jul 1, 2005  Original","Nov 22, 2005",$1.0M,1h 47m,Wellspring Media,Dolby SRD,Flat (1.85:1),
THE BAADER MEINHOF COMPLEX,80,85,R (Graphic Nudity|Disturbing Images|Language|Sexual Content|Strong Bloody Violence),"Biography, Crime, Drama, History",English,Uli Edel,Bernd Eichinger,Bernd Eichinger,,"Sep 29, 2009",$476.3K,2h 30m,,,,
DIRTY PRETTY THINGS,82,94,R (Language|Disturbing Images|Sexual Content),"Crime, Drama, Mystery & Thriller",English,Stephen Frears,"Tracey Seaward, Robert Jones",Steven Knight,"Apr 11, 2003  Wide","Mar 23, 2004",$8.1M,1h 34m,Miramax Films,Surround,,
DISGRACE,62,83,R (Sexual Content|Nudity|Brief Language|Some Violence),Drama,English,Steve Jacobs,"Steve Jacobs, Anna Maria Monticelli",Anna Maria Monticelli,"Sep 18, 2009  Limited","Apr 27, 2010",$66.6K,1h 58m,Paladin,,,
DIVA,86,96,R,Mystery & Thriller,English,Jean-Jacques Beineix,,,,"Jun 3, 2008",$73.4K,2h 5m,,,,
EL NORTE,82,92,R,Drama,English,Gregory Nava,"Trevor Black, Bertha Navarro, Anna Thomas","Gregory Nava, Anna Thomas","Jan 1, 1983  Wide","Jan 20, 2009",,2h 19m,Artisan Entertainment,"Dolby SR, Dolby Digital, Dolby A, Dolby Stereo",,
END OF SENTENCE,87,92,,Drama,English,Elfar Adalsteins,"Elfar Adalsteins, David Collins, Sigurjon Sighvatsson",Michael Armbruster,"May 29, 2020  Limited","May 27, 2020",,1h 36m,Gravitas Ventures,,,
FACTOTUM,62,74,R (Language|Sexual Content),"Comedy, Drama",English,Bent Hamer,"Bent Hamer, Jim Stark","Bent Hamer, Jim Stark","Aug 18, 2006  Limited","Dec 26, 2006",$808.2K,1h 33m,Picturehouse,Dolby Digital,,
FILM STARS DON'T DIE IN LIVERPOOL,67,80,R (Language|Brief Nudity|Some Sexual Content),"Biography, History, Drama, Romance",English,Paul McGuigan,"Barbara Broccoli, Colin Vaines",Matt Greenhalgh,"Dec 29, 2017  Limited","Apr 24, 2018",$1.0M,1h 46m,Sony Pictures Classics,,,
FIRST POSITION,84,93,,Documentary,English,Bess Kargman,Bess Kargman,,"May 4, 2012  Limited","Oct 30, 2012",$894.5K,1h 30m,IFC Films,,,
FISH TANK,79,91,,Drama,English,Andrea Arnold,Kees Kasander,Andrea Arnold,"Jan 15, 2010  Limited","Jun 8, 2010",$373.1K,2h 4m,IFC Films,,,
GALLIPOLI,83,91,PG,Drama,English,Peter Weir,"Patricia Lovell, Robert Stigwood","Peter Weir, David Williamson","Aug 28, 1981  Original","Dec 13, 2005",,1h 50m,Paramount Pictures,Mono,,
GEORGE WASHINGTON,85,84,,Drama,English,David Gordon Green,"David Gordon Green, Sacha W. Mueller, Lisa Muskat",David Gordon Green,"Sep 29, 2000  Original","Mar 19, 2002",$241.8K,1h 30m,Cowboy Pictures,"Dolby Stereo, Dolby SR",Flat (1.85:1),
